Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
56,1,0.0,166.66666666666669,[0.5 0. ],2,False
56,2,2.6999999999999984,100.0,[0.05 0.  ],1,True
56,3,11.009999999999994,33.333333333333336,[0.2 0. ],0,True
56,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
57,0,28.4,166.66666666666669,[0.5 0. ],2,True
57,1,0.0,166.66666666666669,[0.5 0. ],2,False
57,2,2.7499999999999982,100.0,[0.05 0.  ],1,True
57,3,11.209999999999994,33.333333333333336,[0.2 0. ],0,True
57,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
58,0,28.9,166.66666666666669,[0.5 0. ],2,True
58,1,0.0,166.66666666666669,[0.5 0. ],2,False
58,2,2.799999999999998,100.0,[0.05 0.  ],1,True
58,3,11.409999999999993,33.333333333333336,[0.2 0. ],0,True
58,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
59,0,29.4,166.66666666666669,[0.5 0. ],2,True
59,1,0.0,166.66666666666669,[0.5 0. ],2,False
59,2,2.849999999999998,100.0,[0.05 0.  ],1,True
59,3,11.609999999999992,33.333333333333336,[0.2 0. ],0,True
59,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
60,0,29.9,166.66666666666669,[0.5 0. ],2,True
60,1,0.0,166.66666666666669,[0.5 0. ],2,False
60,2,2.8999999999999977,100.0,[0.05 0.  ],1,True
60,3,11.809999999999992,33.333333333333336,[0.2 0. ],0,True
60,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
61,0,30.4,166.66666666666669,[0.5 0. ],2,True
61,1,0.0,166.66666666666669,[0.5 0. ],2,False
61,2,2.9499999999999975,100.0,[0.05 0.  ],1,True
61,3,12.009999999999991,33.333333333333336,[0.2 0. ],0,True
61,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
62,0,30.9,166.66666666666669,[0.5 0. ],2,True
62,1,0.0,166.66666666666669,[0.5 0. ],2,False
62,2,2.9999999999999973,100.0,[0.05 0.  ],1,True
62,3,12.20999999999999,33.333333333333336,[0.2 0. ],0,True
62,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
63,0,31.4,166.66666666666669,[0.5 0. ],2,True
63,1,0.0,166.66666666666669,[0.5 0. ],2,False
63,2,3.049999999999997,100.0,[0.05 0.  ],1,True
63,3,12.40999999999999,33.333333333333336,[0.2 0. ],0,True
63,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
64,0,31.9,166.66666666666669,[0.5 0. ],2,True
64,1,0.0,166.66666666666669,[0.5 0. ],2,False
64,2,3.099999999999997,100.0,[0.05 0.  ],1,True
64,3,12.609999999999989,33.333333333333336,[0.2 0. ],0,True
64,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
65,0,32.4,166.66666666666669,[0.5 0. ],2,True
65,1,0.0,166.66666666666669,[0.5 0. ],2,False
65,2,3.149999999999997,100.0,[0.05 0.  ],1,True
65,3,12.809999999999988,33.333333333333336,[0.2 0. ],0,True
65,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
66,0,32.9,166.66666666666669,[0.5 0. ],2,True
66,1,0.0,166.66666666666669,[0.5 0. ],2,False
66,2,3.1999999999999966,100.0,[0.05 0.  ],1,True
66,3,13.009999999999987,33.333333333333336,[0.2 0. ],0,True
66,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
67,0,33.4,166.66666666666669,[0.5 0. ],2,True
67,1,0.0,166.66666666666669,[0.5 0. ],2,False
67,2,3.2499999999999964,100.0,[0.05 0.  ],1,True
67,3,13.209999999999987,33.333333333333336,[0.2 0. ],0,True
67,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
68,0,33.9,166.66666666666669,[0.5 0. ],2,True
68,1,0.0,166.66666666666669,[0.5 0. ],2,False
68,2,3.2999999999999963,100.0,[0.05 0.  ],1,True
68,3,13.409999999999986,33.333333333333336,[0.2 0. ],0,True
68,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
69,0,34.4,166.66666666666669,[0.5 0. ],2,True
69,1,0.0,166.66666666666669,[0.5 0. ],2,False
