Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
1193,3,371.9,50.0,[0.5 0. ],0,True
1193,4,296.9,50.0,[0.5 0. ],0,True
1193,5,221.9,50.0,[0.5 0. ],0,True
1193,6,146.9,50.0,[0.5 0. ],0,True
1193,7,71.9,50.0,[0.5 0. ],0,True
1193,8,0.0,50.0,[0.5 0. ],0,False
1193,9,0.0,50.0,[0.5 0. ],0,False
1193,10,516.011999999988,150.0,[0.412 0.   ],1,True
1193,11,479.91577844154364,50.0,[0.5 0. ],0,True
1193,12,446.89722885654464,150.0,[0.5 0. ],1,True
1193,13,371.9,150.0,[0.5 0. ],1,True
1193,14,296.9,150.0,[0.5 0. ],1,True
1193,15,221.9,150.0,[0.5 0. ],1,True
1193,16,146.9,150.0,[0.5 0. ],1,True
1193,17,71.9,150.0,[0.5 0. ],1,True
1193,18,0.0,150.0,[0.5 0. ],1,False
1193,19,0.0,150.0,[0.5 0. ],1,False
1194,0,596.9,50.0,[0.329 0.   ],0,True
1194,1,522.4,50.0,[0.5 0. ],0,True
1194,2,438.2785866520071,50.0,[0.5 0. ],0,True
1194,3,372.4,50.0,[0.5 0. ],0,True
1194,4,297.4,50.0,[0.5 0. ],0,True
1194,5,222.4,50.0,[0.5 0. ],0,True
1194,6,147.4,50.0,[0.5 0. ],0,True
1194,7,72.4,50.0,[0.5 0. ],0,True
1194,8,0.0,50.0,[0.5 0. ],0,False
1194,9,0.0,50.0,[0.5 0. ],0,False
1194,10,516.423999999988,150.0,[0.412 0.   ],1,True
1194,11,480.4123254703267,50.0,[0.5 0. ],0,True
1194,12,447.39722885654464,150.0,[0.5 0. ],1,True
1194,13,372.4,150.0,[0.5 0. ],1,True
1194,14,297.4,150.0,[0.5 0. ],1,True
1194,15,222.4,150.0,[0.5 0. ],1,True
1194,16,147.4,150.0,[0.5 0. ],1,True
1194,17,72.4,150.0,[0.5 0. ],1,True
1194,18,0.0,150.0,[0.5 0. ],1,False
1194,19,0.0,150.0,[0.5 0. ],1,False
1195,0,597.4,50.0,[0.329 0.   ],0,True
1195,1,522.9,50.0,[0.5 0. ],0,True
1195,2,438.77167498608037,50.0,[0.5 0. ],0,True
1195,3,372.9,50.0,[0.5 0. ],0,True
1195,4,297.9,50.0,[0.5 0. ],0,True
1195,5,222.9,50.0,[0.5 0. ],0,True
1195,6,147.9,50.0,[0.5 0. ],0,True
1195,7,72.9,50.0,[0.5 0. ],0,True
1195,8,0.0,50.0,[0.5 0. ],0,False
1195,9,0.0,50.0,[0.5 0. ],0,False
1195,10,516.8359999999881,150.0,[0.412 0.   ],1,True
1195,11,480.90889609998965,50.0,[0.5 0. ],0,True
1195,12,447.89722885654464,150.0,[0.5 0. ],1,True
1195,13,372.9,150.0,[0.5 0. ],1,True
1195,14,297.9,150.0,[0.5 0. ],1,True
1195,15,222.9,150.0,[0.5 0. ],1,True
1195,16,147.9,150.0,[0.5 0. ],1,True
1195,17,72.9,150.0,[0.5 0. ],1,True
1195,18,0.0,150.0,[0.5 0. ],1,False
1195,19,0.0,150.0,[0.5 0. ],1,False
1196,0,597.9,50.0,[0.329 0.   ],0,True
1196,1,523.4,50.0,[0.5 0. ],0,True
1196,2,439.26481063128074,50.0,[0.5 0. ],0,True
1196,3,373.4,50.0,[0.5 0. ],0,True
1196,4,298.4,50.0,[0.5 0. ],0,True
1196,5,223.4,50.0,[0.5 0. ],0,True
1196,6,148.4,50.0,[0.5 0. ],0,True
1196,7,73.4,50.0,[0.5 0. ],0,True
1196,8,0.0,50.0,[0.5 0. ],0,False
1196,9,0.0,50.0,[0.5 0. ],0,False
1196,10,517.2479999999881,150.0,[0.412 0.   ],1,True
1196,11,481.4054900106536,50.0,[0.5 0. ],0,True
1196,12,448.39722885654464,150.0,[0.5 0. ],1,True
1196,13,373.4,150.0,[0.5 0. ],1,True
1196,14,298.4,150.0,[0.5 0. ],1,True
1196,15,223.4,150.0,[0.5 0. ],1,True
1196,16,148.4,150.0,[0.5 0. ],1,True
1196,17,73.4,150.0,[0.5 0. ],1,True
1196,18,0.0,150.0,[0.5 0. ],1,False
1196,19,0.0,150.0,[0.5 0. ],1,False
1197,0,598.4,50.0,[0.329 0.   ],0,True
1197,1,523.9,50.0,[0.5 0. ],0,True
1197,2,439.75799294505134,50.0,[0.5 0. ],0,True
1197,3,373.9,50.0,[0.5 0. ],0,True
1197,4,298.9,50.0,[0.5 0. ],0,True
1197,5,223.9,50.0,[0.5 0. ],0,True
1197,6,148.9,50.0,[0.5 0. ],0,True
1197,7,73.9,50.0,[0.5 0. ],0,True
1197,8,0.0,50.0,[0.5 0. ],0,False
1197,9,0.0,50.0,[0.5 0. ],0,False
1197,10,517.6599999999881,150.0,[0.412 0.   ],1,True
1197,11,481.9021068888918,50.0,[0.5 0. ],0,True
1197,12,448.89722885654464,150.0,[0.5 0. ],1,True
1197,13,373.9,150.0,[0.5 0. ],1,True
1197,14,298.9,150.0,[0.5 0. ],1,True
1197,15,223.9,150.0,[0.5 0. ],1,True
1197,16,148.9,150.0,[0.5 0. ],1,True
1197,17,73.9,150.0,[0.5 0. ],1,True
1197,18,0.0,150.0,[0.5 0. ],1,False
1197,19,0.0,150.0,[0.5 0. ],1,False
1198,0,598.9,50.0,[0.329 0.   ],0,True
1198,1,524.4,50.0,[0.5 0. ],0,True
1198,2,440.25122129782903,50.0,[0.5 0. ],0,True
1198,3,374.4,50.0,[0.5 0. ],0,True
1198,4,299.4,50.0,[0.5 0. ],0,True
1198,5,224.4,50.0,[0.5 0. ],0,True
1198,6,149.4,50.0,[0.5 0. ],0,True
1198,7,74.4,50.0,[0.5 0. ],0,True
1198,8,0.0,50.0,[0.5 0. ],0,False
1198,9,0.0,50.0,[0.5 0. ],0,False
1198,10,518.0719999999882,150.0,[0.412 0.   ],1,True
1198,11,482.3987464275575,50.0,[0.5 0. ],0,True
1198,12,449.39722885654464,150.0,[0.5 0. ],1,True
1198,13,374.4,150.0,[0.5 0. ],1,True
1198,14,299.4,150.0,[0.5 0. ],1,True
1198,15,224.4,150.0,[0.5 0. ],1,True
1198,16,149.4,150.0,[0.5 0. ],1,True
1198,17,74.4,150.0,[0.5 0. ],1,True
1198,18,0.0,150.0,[0.5 0. ],1,False
1198,19,0.0,150.0,[0.5 0. ],1,False
1199,0,599.4,50.0,[0.329 0.   ],0,True
1199,1,524.9,50.0,[0.5 0. ],0,True
1199,2,440.74449507269657,50.0,[0.5 0. ],0,True
1199,3,374.9,50.0,[0.5 0. ],0,True
1199,4,299.9,50.0,[0.5 0. ],0,True
1199,5,224.9,50.0,[0.5 0. ],0,True
1199,6,149.9,50.0,[0.5 0. ],0,True
1199,7,74.9,50.0,[0.5 0. ],0,True
1199,8,0.0,50.0,[0.5 0. ],0,False
1199,9,0.0,50.0,[0.5 0. ],0,False
1199,10,518.4839999999882,150.0,[0.412 0.   ],1,True
1199,11,482.89540832561715,50.0,[0.5 0. ],0,True
1199,12,449.89722885654464,150.0,[0.5 0. ],1,True
1199,13,374.9,150.0,[0.5 0. ],1,True
1199,14,299.9,150.0,[0.5 0. ],1,True
1199,15,224.9,150.0,[0.5 0. ],1,True
1199,16,149.9,150.0,[0.5 0. ],1,True
1199,17,74.9,150.0,[0.5 0. ],1,True
1199,18,0.0,150.0,[0.5 0. ],1,False
1199,19,0.0,150.0,[0.5 0. ],1,False
1200,0,599.9,50.0,[0.329 0.   ],0,True
1200,1,525.4,50.0,[0.5 0. ],0,True
1200,2,441.23781366504636,50.0,[0.5 0. ],0,True
1200,3,375.4,50.0,[0.5 0. ],0,True
1200,4,300.4,50.0,[0.5 0. ],0,True
1200,5,225.4,50.0,[0.5 0. ],0,True
1200,6,150.4,50.0,[0.5 0. ],0,True
1200,7,75.4,50.0,[0.5 0. ],0,True
1200,8,0.4,50.0,[0.5 0. ],0,True
1200,9,0.0,50.0,[0.5 0. ],0,False
1200,10,518.8959999999882,150.0,[0.412 0.   ],1,True
1200,11,483.39209228798967,50.0,[0.5 0. ],0,True
1200,12,450.39722885654464,150.0,[0.5 0. ],1,True
1200,13,375.4,150.0,[0.5 0. ],1,True
1200,14,300.4,150.0,[0.5 0. ],1,True
1200,15,225.4,150.0,[0.5 0. ],1,True
1200,16,150.4,150.0,[0.5 0. ],1,True
1200,17,75.4,150.0,[0.5 0. ],1,True
1200,18,0.4,150.0,[0.5 0. ],1,True
1200,19,0.0,150.0,[0.5 0. ],1,False
1201,0,600.4,50.0,[0.329 0.   ],0,True
1201,1,525.9,50.0,[0.5 0. ],0,True
1201,2,441.73117648225514,50.0,[0.5 0. ],0,True
1201,3,375.9,50.0,[0.5 0. ],0,True
1201,4,300.9,50.0,[0.5 0. ],0,True
1201,5,225.9,50.0,[0.5 0. ],0,True
1201,6,150.9,50.0,[0.5 0. ],0,True
1201,7,75.9,50.0,[0.5 0. ],0,True
1201,8,0.9,50.0,[0.5 0. ],0,True
1201,9,0.0,50.0,[0.5 0. ],0,False
1201,10,519.3079999999883,150.0,[0.412 0.   ],1,True
1201,11,483.8887980253904,50.0,[0.5 0. ],0,True
1201,12,450.89722885654464,150.0,[0.5 0. ],1,True
1201,13,375.9,150.0,[0.5 0. ],1,True
1201,14,300.9,150.0,[0.5 0. ],1,True
1201,15,225.9,150.0,[0.5 0. ],1,True
1201,16,150.9,150.0,[0.5 0. ],1,True
1201,17,75.9,150.0,[0.5 0. ],1,True
1201,18,0.9,150.0,[0.5 0. ],1,True
1201,19,0.0,150.0,[0.5 0. ],1,False
1202,0,600.9,50.0,[0.329 0.   ],0,True
1202,1,526.4,50.0,[0.5 0. ],0,True
1202,2,442.22458294336946,50.0,[0.5 0. ],0,True
1202,3,376.4,50.0,[0.5 0. ],0,True
1202,4,301.4,50.0,[0.5 0. ],0,True
1202,5,226.4,50.0,[0.5 0. ],0,True
1202,6,151.4,50.0,[0.5 0. ],0,True
1202,7,76.4,50.0,[0.5 0. ],0,True
1202,8,1.4,50.0,[0.5 0. ],0,True
1202,9,0.0,50.0,[0.5 0. ],0,False
1202,10,519.7199999999883,150.0,[0.412 0.   ],1,True
1202,11,484.3855252541806,50.0,[0.5 0. ],0,True
1202,12,451.39722885654464,150.0,[0.5 0. ],1,True
1202,13,376.4,150.0,[0.5 0. ],1,True
1202,14,301.4,150.0,[0.5 0. ],1,True
1202,15,226.4,150.0,[0.5 0. ],1,True
1202,16,151.4,150.0,[0.5 0. ],1,True
1202,17,76.4,150.0,[0.5 0. ],1,True
1202,18,1.4,150.0,[0.5 0. ],1,True
1202,19,0.0,150.0,[0.5 0. ],1,False
1203,0,601.4,50.0,[0.329 0.   ],0,True
1203,1,526.9,50.0,[0.5 0. ],0,True
1203,2,442.71803247880155,50.0,[0.5 0. ],0,True
1203,3,376.9,50.0,[0.5 0. ],0,True
1203,4,301.9,50.0,[0.5 0. ],0,True
1203,5,226.9,50.0,[0.5 0. ],0,True
1203,6,151.9,50.0,[0.5 0. ],0,True
1203,7,76.9,50.0,[0.5 0. ],0,True
1203,8,1.9,50.0,[0.5 0. ],0,True
1203,9,0.0,50.0,[0.5 0. ],0,False
1203,10,520.1319999999884,150.0,[0.412 0.   ],1,True
1203,11,484.8822736962216,50.0,[0.5 0. ],0,True
1203,12,451.89722885654464,150.0,[0.5 0. ],1,True
1203,13,376.9,150.0,[0.5 0. ],1,True
1203,14,301.9,150.0,[0.5 0. ],1,True
1203,15,226.9,150.0,[0.5 0. ],1,True
1203,16,151.9,150.0,[0.5 0. ],1,True
1203,17,76.9,150.0,[0.5 0. ],1,True
1203,18,1.9,150.0,[0.5 0. ],1,True
1203,19,0.0,150.0,[0.5 0. ],1,False
1204,0,601.9,50.0,[0.329 0.   ],0,True
1204,1,527.4,50.0,[0.5 0. ],0,True
1204,2,443.21152453003475,50.0,[0.5 0. ],0,True
1204,3,377.4,50.0,[0.5 0. ],0,True
1204,4,302.4,50.0,[0.5 0. ],0,True
1204,5,227.4,50.0,[0.5 0. ],0,True
1204,6,152.4,50.0,[0.5 0. ],0,True
1204,7,77.4,50.0,[0.5 0. ],0,True
1204,8,2.4,50.0,[0.5 0. ],0,True
1204,9,0.0,50.0,[0.5 0. ],0,False
1204,10,520.5439999999884,150.0,[0.412 0.   ],1,True
1204,11,485.37904307873345,50.0,[0.5 0. ],0,True
1204,12,452.39722885654464,150.0,[0.5 0. ],1,True
1204,13,377.4,150.0,[0.5 0. ],1,True
1204,14,302.4,150.0,[0.5 0. ],1,True
1204,15,227.4,150.0,[0.5 0. ],1,True
1204,16,152.4,150.0,[0.5 0. ],1,True
1204,17,77.4,150.0,[0.5 0. ],1,True
1204,18,2.4,150.0,[0.5 0. ],1,True
1204,19,0.0,150.0,[0.5 0. ],1,False
1205,0,602.4,50.0,[0.329 0.   ],0,True
1205,1,527.9,50.0,[0.5 0. ],0,True
1205,2,443.7050585493386,50.0,[0.5 0. ],0,True
1205,3,377.9,50.0,[0.5 0. ],0,True
1205,4,302.9,50.0,[0.5 0. ],0,True
1205,5,227.9,50.0,[0.5 0. ],0,True
1205,6,152.9,50.0,[0.5 0. ],0,True
1205,7,77.9,50.0,[0.5 0. ],0,True
1205,8,2.9,50.0,[0.5 0. ],0,True
1205,9,0.0,50.0,[0.5 0. ],0,False
1205,10,520.9559999999884,150.0,[0.412 0.   ],1,True
1205,11,485.8758331341585,50.0,[0.5 0. ],0,True
1205,12,452.89722885654464,150.0,[0.5 0. ],1,True
1205,13,377.9,150.0,[0.5 0. ],1,True
1205,14,302.9,150.0,[0.5 0. ],1,True
1205,15,227.9,150.0,[0.5 0. ],1,True
1205,16,152.9,150.0,[0.5 0. ],1,True
1205,17,77.9,150.0,[0.5 0. ],1,True
1205,18,2.9,150.0,[0.5 0. ],1,True
1205,19,0.0,150.0,[0.5 0. ],1,False
1206,0,602.9,50.0,[0.329 0.   ],0,True
1206,1,528.4,50.0,[0.5 0. ],0,True
1206,2,444.1986339994929,50.0,[0.5 0. ],0,True
1206,3,378.4,50.0,[0.5 0. ],0,True
1206,4,303.4,50.0,[0.5 0. ],0,True
1206,5,228.4,50.0,[0.5 0. ],0,True
1206,6,153.4,50.0,[0.5 0. ],0,True
1206,7,78.4,50.0,[0.5 0. ],0,True
1206,8,3.4,50.0,[0.5 0. ],0,True
1206,9,0.0,50.0,[0.5 0. ],0,False
1206,10,521.3679999999885,150.0,[0.412 0.   ],1,True
1206,11,486.3726436000288,50.0,[0.5 0. ],0,True
1206,12,453.39722885654464,150.0,[0.5 0. ],1,True
1206,13,378.4,150.0,[0.5 0. ],1,True
1206,14,303.4,150.0,[0.5 0. ],1,True
1206,15,228.4,150.0,[0.5 0. ],1,True
1206,16,153.4,150.0,[0.5 0. ],1,True
1206,17,78.4,150.0,[0.5 0. ],1,True
1206,18,3.4,150.0,[0.5 0. ],1,True
1206,19,0.0,150.0,[0.5 0. ],1,False
1207,0,603.4,50.0,[0.329 0.   ],0,True
1207,1,528.9,50.0,[0.5 0. ],0,True
1207,2,444.69225035352076,50.0,[0.5 0. ],0,True
1207,3,378.9,50.0,[0.5 0. ],0,True
1207,4,303.9,50.0,[0.5 0. ],0,True
1207,5,228.9,50.0,[0.5 0. ],0,True
1207,6,153.9,50.0,[0.5 0. ],0,True
1207,7,78.9,50.0,[0.5 0. ],0,True
1207,8,3.9,50.0,[0.5 0. ],0,True
1207,9,0.0,50.0,[0.5 0. ],0,False
1207,10,521.7799999999885,150.0,[0.412 0.   ],1,True
1207,11,486.86947421883815,50.0,[0.5 0. ],0,True
1207,12,453.89722885654464,150.0,[0.5 0. ],1,True
1207,13,378.9,150.0,[0.5 0. ],1,True
1207,14,303.9,150.0,[0.5 0. ],1,True
1207,15,228.9,150.0,[0.5 0. ],1,True
1207,16,153.9,150.0,[0.5 0. ],1,True
1207,17,78.9,150.0,[0.5 0. ],1,True
1207,18,3.9,150.0,[0.5 0. ],1,True
1207,19,0.0,150.0,[0.5 0. ],1,False
1208,0,603.9,50.0,[0.329 0.   ],0,True
1208,1,529.4,50.0,[0.5 0. ],0,True
1208,2,445.1859070944298,50.0,[0.5 0. ],0,True
1208,3,379.4,50.0,[0.5 0. ],0,True
1208,4,304.4,50.0,[0.5 0. ],0,True
1208,5,229.4,50.0,[0.5 0. ],0,True
1208,6,154.4,50.0,[0.5 0. ],0,True
1208,7,79.4,50.0,[0.5 0. ],0,True
1208,8,4.4,50.0,[0.5 0. ],0,True
1208,9,0.0,50.0,[0.5 0. ],0,False
1208,10,522.1919999999885,150.0,[0.412 0.   ],1,True
1208,11,487.3663247379177,50.0,[0.5 0. ],0,True
1208,12,454.39722885654464,150.0,[0.5 0. ],1,True
1208,13,379.4,150.0,[0.5 0. ],1,True
1208,14,304.4,150.0,[0.5 0. ],1,True
1208,15,229.4,150.0,[0.5 0. ],1,True
1208,16,154.4,150.0,[0.5 0. ],1,True
1208,17,79.4,150.0,[0.5 0. ],1,True
1208,18,4.4,150.0,[0.5 0. ],1,True
1208,19,0.0,150.0,[0.5 0. ],1,False
1209,0,604.4,50.0,[0.329 0.   ],0,True
1209,1,529.9,50.0,[0.5 0. ],0,True
1209,2,445.67960371496173,50.0,[0.5 0. ],0,True
1209,3,379.9,50.0,[0.5 0. ],0,True
1209,4,304.9,50.0,[0.5 0. ],0,True
1209,5,229.9,50.0,[0.5 0. ],0,True
1209,6,154.9,50.0,[0.5 0. ],0,True
1209,7,79.9,50.0,[0.5 0. ],0,True
1209,8,4.9,50.0,[0.5 0. ],0,True
1209,9,0.0,50.0,[0.5 0. ],0,False
1209,10,522.6039999999886,150.0,[0.412 0.   ],1,True
1209,11,487.86319490931584,50.0,[0.5 0. ],0,True
1209,12,454.89722885654464,150.0,[0.5 0. ],1,True
1209,13,379.9,150.0,[0.5 0. ],1,True
1209,14,304.9,150.0,[0.5 0. ],1,True
1209,15,229.9,150.0,[0.5 0. ],1,True
1209,16,154.9,150.0,[0.5 0. ],1,True
1209,17,79.9,150.0,[0.5 0. ],1,True
1209,18,4.9,150.0,[0.5 0. ],1,True
1209,19,0.0,150.0,[0.5 0. ],1,False
1210,0,604.9,50.0,[0.329 0.   ],0,True
1210,1,530.4,50.0,[0.5 0. ],0,True
1210,2,446.17333971734945,50.0,[0.5 0. ],0,True
1210,3,380.4,50.0,[0.5 0. ],0,True
1210,4,305.4,50.0,[0.5 0. ],0,True
1210,5,230.4,50.0,[0.5 0. ],0,True
1210,6,155.4,50.0,[0.5 0. ],0,True
1210,7,80.4,50.0,[0.5 0. ],0,True
1210,8,5.4,50.0,[0.5 0. ],0,True
1210,9,0.0,50.0,[0.5 0. ],0,False
1210,10,523.0159999999886,150.0,[0.412 0.   ],1,True
1210,11,488.3600844896815,50.0,[0.5 0. ],0,True
1210,12,455.39722885654464,150.0,[0.5 0. ],1,True
1210,13,380.4,150.0,[0.5 0. ],1,True
1210,14,305.4,150.0,[0.5 0. ],1,True
1210,15,230.4,150.0,[0.5 0. ],1,True
1210,16,155.4,150.0,[0.5 0. ],1,True
1210,17,80.4,150.0,[0.5 0. ],1,True
1210,18,5.4,150.0,[0.5 0. ],1,True
1210,19,0.0,150.0,[0.5 0. ],1,False
1211,0,605.4,50.0,[0.329 0.   ],0,True
1211,1,530.9,50.0,[0.5 0. ],0,True
1211,2,446.6671146130819,50.0,[0.5 0. ],0,True
1211,3,380.9,50.0,[0.5 0. ],0,True
1211,4,305.9,50.0,[0.5 0. ],0,True
1211,5,230.9,50.0,[0.5 0. ],0,True
1211,6,155.9,50.0,[0.5 0. ],0,True
1211,7,80.9,50.0,[0.5 0. ],0,True
1211,8,5.9,50.0,[0.5 0. ],0,True
1211,9,0.0,50.0,[0.5 0. ],0,False
1211,10,523.4279999999886,150.0,[0.412 0.   ],1,True
1211,11,488.85699324015116,50.0,[0.5 0. ],0,True
1211,12,455.89722885654464,150.0,[0.5 0. ],1,True
1211,13,380.9,150.0,[0.5 0. ],1,True
1211,14,305.9,150.0,[0.5 0. ],1,True
1211,15,230.9,150.0,[0.5 0. ],1,True
1211,16,155.9,150.0,[0.5 0. ],1,True
1211,17,80.9,150.0,[0.5 0. ],1,True
1211,18,5.9,150.0,[0.5 0. ],1,True
1211,19,0.0,150.0,[0.5 0. ],1,False
1212,0,605.9,50.0,[0.329 0.   ],0,True
1212,1,531.4,50.0,[0.5 0. ],0,True
1212,2,447.16092792267614,50.0,[0.5 0. ],0,True
1212,3,381.4,50.0,[0.5 0. ],0,True
1212,4,306.4,50.0,[0.5 0. ],0,True
1212,5,231.4,50.0,[0.5 0. ],0,True
1212,6,156.4,50.0,[0.5 0. ],0,True
1212,7,81.4,50.0,[0.5 0. ],0,True
1212,8,6.4,50.0,[0.5 0. ],0,True
1212,9,0.0,50.0,[0.5 0. ],0,False
1212,10,523.8399999999887,150.0,[0.412 0.   ],1,True
1212,11,489.3539209262391,50.0,[0.5 0. ],0,True
1212,12,456.39722885654464,150.0,[0.5 0. ],1,True
1212,13,381.4,150.0,[0.5 0. ],1,True
1212,14,306.4,150.0,[0.5 0. ],1,True
1212,15,231.4,150.0,[0.5 0. ],1,True
1212,16,156.4,150.0,[0.5 0. ],1,True
1212,17,81.4,150.0,[0.5 0. ],1,True
1212,18,6.4,150.0,[0.5 0. ],1,True
1212,19,0.0,150.0,[0.5 0. ],1,False
1213,0,606.4,50.0,[0.329 0.   ],0,True
1213,1,531.9,50.0,[0.5 0. ],0,True
1213,2,447.6547791754562,50.0,[0.5 0. ],0,True
1213,3,381.9,50.0,[0.5 0. ],0,True
1213,4,306.9,50.0,[0.5 0. ],0,True
1213,5,231.9,50.0,[0.5 0. ],0,True
1213,6,156.9,50.0,[0.5 0. ],0,True
1213,7,81.9,50.0,[0.5 0. ],0,True
1213,8,6.9,50.0,[0.5 0. ],0,True
1213,9,0.0,50.0,[0.5 0. ],0,False
1213,10,524.2519999999887,150.0,[0.412 0.   ],1,True
1213,11,489.8508673177314,50.0,[0.5 0. ],0,True
1213,12,456.89722885654464,150.0,[0.5 0. ],1,True
1213,13,381.9,150.0,[0.5 0. ],1,True
1213,14,306.9,150.0,[0.5 0. ],1,True
1213,15,231.9,150.0,[0.5 0. ],1,True
1213,16,156.9,150.0,[0.5 0. ],1,True
1213,17,81.9,150.0,[0.5 0. ],1,True
1213,18,6.9,150.0,[0.5 0. ],1,True
1213,19,0.0,150.0,[0.5 0. ],1,False
1214,0,606.9,50.0,[0.329 0.   ],0,True
1214,1,532.4,50.0,[0.5 0. ],0,True
1214,2,448.148667909339,50.0,[0.5 0. ],0,True
1214,3,382.4,50.0,[0.5 0. ],0,True
1214,4,307.4,50.0,[0.5 0. ],0,True
1214,5,232.4,50.0,[0.5 0. ],0,True
1214,6,157.4,50.0,[0.5 0. ],0,True
1214,7,82.4,50.0,[0.5 0. ],0,True
1214,8,7.4,50.0,[0.5 0. ],0,True
1214,9,0.0,50.0,[0.5 0. ],0,False
1214,10,524.6639999999887,150.0,[0.412 0.   ],1,True
1214,11,490.34783218858286,50.0,[0.5 0. ],0,True
1214,12,457.39722885654464,150.0,[0.5 0. ],1,True
1214,13,382.4,150.0,[0.5 0. ],1,True
1214,14,307.4,150.0,[0.5 0. ],1,True
1214,15,232.4,150.0,[0.5 0. ],1,True
1214,16,157.4,150.0,[0.5 0. ],1,True
1214,17,82.4,150.0,[0.5 0. ],1,True
1214,18,7.4,150.0,[0.5 0. ],1,True
1214,19,0.0,150.0,[0.5 0. ],1,False
1215,0,607.4,50.0,[0.329 0.   ],0,True
1215,1,532.9,50.0,[0.5 0. ],0,True
1215,2,448.6425936706262,50.0,[0.5 0. ],0,True
1215,3,382.9,50.0,[0.5 0. ],0,True
1215,4,307.9,50.0,[0.5 0. ],0,True
1215,5,232.9,50.0,[0.5 0. ],0,True
1215,6,157.9,50.0,[0.5 0. ],0,True
1215,7,82.9,50.0,[0.5 0. ],0,True
1215,8,7.9,50.0,[0.5 0. ],0,True
1215,9,0.0,50.0,[0.5 0. ],0,False
1215,10,525.0759999999888,150.0,[0.412 0.   ],1,True
1215,11,490.84481531681683,50.0,[0.5 0. ],0,True
1215,12,457.89722885654464,150.0,[0.5 0. ],1,True
1215,13,382.9,150.0,[0.5 0. ],1,True
1215,14,307.9,150.0,[0.5 0. ],1,True
1215,15,232.9,150.0,[0.5 0. ],1,True
1215,16,157.9,150.0,[0.5 0. ],1,True
1215,17,82.9,150.0,[0.5 0. ],1,True
1215,18,7.9,150.0,[0.5 0. ],1,True
1215,19,0.0,150.0,[0.5 0. ],1,False
1216,0,607.9,50.0,[0.329 0.   ],0,True
1216,1,533.4,50.0,[0.5 0. ],0,True
1216,2,449.1365560138029,50.0,[0.5 0. ],0,True
1216,3,383.4,50.0,[0.5 0. ],0,True
1216,4,308.4,50.0,[0.5 0. ],0,True
1216,5,233.4,50.0,[0.5 0. ],0,True
1216,6,158.4,50.0,[0.5 0. ],0,True
1216,7,83.4,50.0,[0.5 0. ],0,True
1216,8,8.4,50.0,[0.5 0. ],0,True
1216,9,0.0,50.0,[0.5 0. ],0,False
1216,10,525.4879999999888,150.0,[0.412 0.   ],1,True
1216,11,491.3418164844284,50.0,[0.5 0. ],0,True
1216,12,458.39722885654464,150.0,[0.5 0. ],1,True
1216,13,383.4,150.0,[0.5 0. ],1,True
1216,14,308.4,150.0,[0.5 0. ],1,True
1216,15,233.4,150.0,[0.5 0. ],1,True
1216,16,158.4,150.0,[0.5 0. ],1,True
1216,17,83.4,150.0,[0.5 0. ],1,True
1216,18,8.4,150.0,[0.5 0. ],1,True
1216,19,0.0,150.0,[0.5 0. ],1,False
1217,0,608.4,50.0,[0.329 0.   ],0,True
1217,1,533.9,50.0,[0.5 0. ],0,True
1217,2,449.63055450134203,50.0,[0.5 0. ],0,True
1217,3,383.9,50.0,[0.5 0. ],0,True
1217,4,308.9,50.0,[0.5 0. ],0,True
1217,5,233.9,50.0,[0.5 0. ],0,True
1217,6,158.9,50.0,[0.5 0. ],0,True
1217,7,83.9,50.0,[0.5 0. ],0,True
1217,8,8.9,50.0,[0.5 0. ],0,True
1217,9,0.0,50.0,[0.5 0. ],0,False
1217,10,525.8999999999888,150.0,[0.412 0.   ],1,True
1217,11,491.8388354772903,50.0,[0.5 0. ],0,True
1217,12,458.89722885654464,150.0,[0.5 0. ],1,True
1217,13,383.9,150.0,[0.5 0. ],1,True
1217,14,308.9,150.0,[0.5 0. ],1,True
1217,15,233.9,150.0,[0.5 0. ],1,True
1217,16,158.9,150.0,[0.5 0. ],1,True
1217,17,83.9,150.0,[0.5 0. ],1,True
1217,18,8.9,150.0,[0.5 0. ],1,True
1217,19,0.0,150.0,[0.5 0. ],1,False
1218,0,608.901,50.0,[0.329 0.   ],0,True
1218,1,534.4,50.0,[0.5 0. ],0,True
1218,2,450.1245887035146,50.0,[0.5 0. ],0,True
1218,3,384.4,50.0,[0.5 0. ],0,True
1218,4,309.4,50.0,[0.5 0. ],0,True
1218,5,234.4,50.0,[0.5 0. ],0,True
1218,6,159.4,50.0,[0.5 0. ],0,True
1218,7,84.4,50.0,[0.5 0. ],0,True
1218,8,9.4,50.0,[0.5 0. ],0,True
1218,9,0.0,50.0,[0.5 0. ],0,False
1218,10,526.3119999999889,150.0,[0.412 0.   ],1,True
1218,11,492.3358720850613,50.0,[0.5 0. ],0,True
1218,12,459.39722885654464,150.0,[0.5 0. ],1,True
1218,13,384.4,150.0,[0.5 0. ],1,True
1218,14,309.4,150.0,[0.5 0. ],1,True
1218,15,234.4,150.0,[0.5 0. ],1,True
1218,16,159.4,150.0,[0.5 0. ],1,True
1218,17,84.4,150.0,[0.5 0. ],1,True
1218,18,9.4,150.0,[0.5 0. ],1,True
1218,19,0.0,150.0,[0.5 0. ],1,False
1219,0,609.4029999999999,50.0,[0.329 0.   ],0,True
1219,1,534.9,50.0,[0.5 0. ],0,True
