Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
33,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
33,7,42.87319711592756,33.333333333333336,[1.29918779 0.        ],0,True
33,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
33,9,0.0,100.0,[1.37563433 0.        ],1,False
34,0,43.761515340863845,166.66666666666669,[1.28710339 0.        ],2,True
34,1,41.5239142433141,100.0,[1.2212916 0.       ],1,True
34,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
34,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
34,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
34,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
34,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
34,7,44.172384907319305,33.333333333333336,[1.29918779 0.        ],0,True
34,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
34,9,0.0,100.0,[1.37563433 0.        ],1,False
35,0,45.04861873324219,166.66666666666669,[1.28710339 0.        ],2,True
35,1,42.745205838705694,100.0,[1.2212916 0.       ],1,True
35,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
35,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
35,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
35,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
35,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
35,7,45.47157269871105,33.333333333333336,[1.29918779 0.        ],0,True
35,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
35,9,0.0,100.0,[1.37563433 0.        ],1,False
36,0,46.33572212562054,166.66666666666669,[1.28710339 0.        ],2,True
36,1,43.966497434097285,100.0,[1.2212916 0.       ],1,True
36,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
36,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
36,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
36,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
36,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
36,7,46.770760490102795,33.333333333333336,[1.29918779 0.        ],0,True
36,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
36,9,0.0,100.0,[1.37563433 0.        ],1,False
37,0,47.62282551799889,166.66666666666669,[1.28710339 0.        ],2,True
37,1,45.187789029488876,100.0,[1.2212916 0.       ],1,True
37,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
37,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
37,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
37,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
37,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
37,7,48.06994828149454,33.333333333333336,[1.29918779 0.        ],0,True
37,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
37,9,0.0,100.0,[1.37563433 0.        ],1,False
38,0,48.90992891037724,166.66666666666669,[1.28710339 0.        ],2,True
38,1,46.40908062488047,100.0,[1.2212916 0.       ],1,True
38,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
38,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
38,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
38,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
38,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
